,,,,,,,,,,,,,,,,,,,,,
,"Below target quantity",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WNEU396",,,,,,,,,,,"S/N:",,"002",,,,"IMPLANT ANE CLIP MIZUHO T2 2",,,,
,3,,2,,1,,,-1,,,"17-012-52",,,,,,"Applier TII Std Str 90mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WNEU398",,,,,,,,,,,"S/N:",,"001",,,,"RETR RADIOLUCENT BUDDE HALO 1",,,,
,15,,1,,0,,,-1,,,"438A1082A",,,,,,"Retractor Blade Tew 2mm 4-1/2""",,,,
,17,,1,,0,,,-1,,,"438A1082C",,,,,,"Retractor Blade Tew 2mm 6-1/2""",,,,
,19,,1,,0,,,-1,,,"438A1083B",,,,,,"Retractor Blade Tew 4mm 5-1/2""",,,,
,21,,1,,0,,,-1,,,"MFL438A1200A",,,,,,"Sammy Vascular Retractor Kit Short (3 per set)",,,,
,22,,1,,0,,,-1,,,"MFL438A1200B",,,,,,"Sammy Vascular Retractor Kit Long (3 per set)",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"RETR RADIOLUCENT BUDDE HALO 2",,,,
,11,,2,,1,,,-1,,,"438A1077C",,,,,,"Retractor Blade Budde Halo 5/8""",,,,
,19,,1,,0,,,-1,,,"438A1083B",,,,,,"Retractor Blade Tew 4mm 5-1/2""",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WNEU399",,,,,,,,,,,"S/N:",,"001",,,,"DR SACHO'S SPECIALS 1",,,,
,4,,2,,1,,,-1,,,"22-1342",,,,,,"Stevens Tenotomy Scissors 4-1/2"" Cvd Del",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DR SACHO'S SPECIALS 2",,,,
,4,,2,,1,,,-1,,,"22-1342",,,,,,"Stevens Tenotomy Scissors 4-1/2"" Cvd Del",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WNEU461",,,,,,,,,,,"S/N:",,"002",,,,"DR SWARTZ SPECIALS 2",,,,
,2,,2,,1,,,-1,,,"9560565",,,,,,"Micropituitary 2mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA001",,,,,,,,,,,"S/N:",,"001",,,,"ARCH BARS ORAL 1",,,,
,20,,1,,0,,,-1,,,"201001",,,,,,"Arch- Bar",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA002",,,,,,,,,,,"S/N:",,"002",,,,"BASIC ORAL 2",,,,
,8,,4,,0,,,-4,,,"7-52",,,,,,"Baby Crile Clamp 5-1/2"" Cvd Del",,,,
,52,,1,,0,,,-1,,,"RN0714",,,,,,"Silicone Brain Retractor  X-Large",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"BASIC ORAL 3",,,,
,8,,4,,3,,,-1,,,"7-52",,,,,,"Baby Crile Clamp 5-1/2"" Cvd Del",,,,
,46,,1,,0,,,-1,,,"P16",,,,,,"Elevator - Freer - Curved",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA004",,,,,,,,,,,"S/N:",,"001",,,,"MINOR ORAL BASIC 1",,,,
,9,,2,,1,,,-1,,,"09-0103",,,,,,"Retractor Minnesota",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA011",,,,,,,,,,,"S/N:",,"002",,,,"EDENTULATION INST/ORAL 2",,,,
,13,,1,,0,,,-1,,,"CM11",,,,,,"Curette- Double Ended-Small",,,,
,15,,1,,0,,,-1,,,"09-0215",,,,,,"Bone File Crosscut",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"EDENTULATION INST/ORAL 3",,,,
,11,,1,,0,,,-1,,,"EHO1",,,,,,"Elevator Howard Root Tip #1",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA012",,,,,,,,,,,"S/N:",,"001",,,,"EYE TRAY/ORAL 1",,,,
,5,,1,,0,,,-1,,,"E3426",,,,,,"Eye Scissors Cvd Hvy",,,,
,7,,1,,0,,,-1,,,"E3562",,,,,,"Stevens Scissors 4-1/8"" Cvd B/b",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA015",,,,,,,,,,,"S/N:",,"001",,,,"IMPL SYNTHES EX FIX MANDIBLE ""C"" 1",,,,
,19,,1,,0,,,-1,,,"03.305.000",,,,,,"Obturator For Schanz Screws 4.0mm",,,,
,21,,2,,1,,,-1,,,"03.305.004",,,,,,"Drill Bit",,,,
,24,,1,,0,,,-1,,,"03.305.009",,,,,,"Template For 4.0mm Rods",,,,
,30,,1,,0,,,-1,,,"392.24",,,,,,"Caps For 2.5 mm Kirschner Wires",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA020",,,,,,,,,,,"S/N:",,"001",,,,"IMPL SYNTHES ORTHAGNATHIC/ORAL ""C"" 1",,,,
,9,,2,,1,,,-1,,,"317.876",,,,,,"Drill Bit Calibrated - 1.5mm",,,,
,13,,2,,0,,,-2,,,"310.21",,,,,,"Drill Bit 2.0mm /Qc/125mm",,,,
,44,,2,,1,,,-1,,,"317.16",,,,,,"Drill Bit  1.1mmx6mm",,,,
,58,,2,,1,,,-1,,,"447.562",,,,,,"Plate  Z  2.0mm",,,,
,59,,4,,0,,,-4,,,"446.795",,,,,,"Plate  Z  2.0mm",,,,
,60,,4,,0,,,-4,,,"446.505",,,,,,"Plate   Z   2.0mm",,,,
,61,,4,,1,,,-3,,,"446.507",,,,,,"Plate   Z   2.0mm",,,,
,62,,4,,1,,,-3,,,"446.509",,,,,,"Plate  Z   2.0mm",,,,
,63,,4,,1,,,-3,,,"446.508",,,,,,"Plate  Z   2.0mm",,,,
,64,,4,,1,,,-3,,,"446.506",,,,,,"Plate   Z  2.0mm",,,,
,66,,4,,0,,,-4,,,"446.794",,,,,,"Plate  Z   2.0mm",,,,
,67,,2,,0,,,-2,,,"447.559",,,,,,"Plate L  2.0mm",,,,
,68,,4,,0,,,-4,,,"447.041",,,,,,"Plate   L  2.0mm",,,,
,70,,4,,0,,,-4,,,"447.045",,,,,,"Plate   L  2.0mm",,,,
,72,,4,,2,,,-2,,,"447.042",,,,,,"Plate   L  2.0mm",,,,
,73,,4,,1,,,-3,,,"447.040",,,,,,"Plate Maxillary L  25mm 6-Hole Rt",,,,
,74,,2,,0,,,-2,,,"447.558",,,,,,"Plate  L  2.0mm",,,,
,79,,2,,1,,,-1,,,"447.072",,,,,,"Plate  X  2.0mm",,,,
,80,,2,,0,,,-2,,,"447.10",,,,,,"Plate Adaptation 20 Hole",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA023",,,,,,,,,,,"S/N:",,"001",,,,"LAMBOTTE/ORAL 1",,,,
,5,,1,,0,,,-1,,,"CM2/4",,,,,,"Curette #2/4 Molt De",,,,
,7,,1,,0,,,-1,,,"282-01",,,,,,"Lambotte Osteotome 9"" Cvd 6.4mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA032",,,,,,,,,,,"S/N:",,"003",,,,"RETR CHEEK/ORAL 3",,,,
,4,,2,,1,,,-1,,,"01-0098",,,,,,"Retractor           Toe In -     14 X 70mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA042",,,,,,,,,,,"S/N:",,"001",,,,"TMJ ORAL 1",,,,
,3,,1,,0,,,-1,,,"00-102-04",,,,,,"Scissors  Double Cvd",,,,
,9,,1,,0,,,-1,,,"PN 3771",,,,,,"Forceps Bayonet Debakey",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA043",,,,,,,,,,,"S/N:",,"001",,,,"TMJ SCOPE/ORAL 1",,,,
,33,,1,,0,,,-1,,,"186-01-79",,,,,,"K-Wire - .035 X 9 In.",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA044",,,,,,,,,,,"S/N:",,"001",,,,"TMJ SCOPE STRYKER 1",,,,
,2,,2,,1,,,-1,,,"502-144-010",,,,,,"Scope 0° 1.9mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA063",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES SCREW REMOVAL SET ""C"" 1",,,,
,4,,1,,0,,,-1,,,"03.503.203",,,,,,"Screwdriver Blade Matrix Midface Hex Coupling  Self Retaining 96mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WORA070",,,,,,,,,,,"S/N:",,"001",,,,"TMJ ORAL SET 2 1",,,,
,15,,1,,0,,,-1,,,"38-741-02",,,,,,"Rasp Dolwick Condylar Diamond  Flat Cvd",,,,
,17,,1,,0,,,-1,,,"MDS0234015",,,,,,"Steel Ruler 6""",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTB/WDN001",,,,,,,,,,,"S/N:",,"001",,,,"HEART VALVE TRAY 1",,,,
,13,,1,,0,,,-1,,,"BV068R",,,,,,"Retractor Weitlaner  6-1/2"" 3x4 Semi Sharp",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTB/WDN003",,,,,,,,,,,"S/N:",,"003",,,,"BONE TRAY 3",,,,
,6,,3,,2,,,-1,,,"BC253R",,,,,,"Mayo Scissors Tc 6-3/4"" Cvd",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTB/WDN006",,,,,,,,,,,"S/N:",,"006",,,,"WTB PADGETT DERMATOME 6",,,,
,5,,1,,0,,,-1,,,"788",,,,,,"Wrench Dermatome",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO010",,,,,,,,,,,"S/N:",,"001",,,,"FIRST RIB RESECTION 1",,,,
,23,,1,,0,,,-1,,,"10-5401",,,,,,"Forceps Bayonet Bipolar",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO013",,,,,,,,,,,"S/N:",,"001",,,,"LUNG RECIPIENT 1",,,,
,18,,2,,0,,,-2,,,"CV5025",,,,,,"Fogarty Pedi Forceps Ang 4 5/8'",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO014",,,,,,,,,,,"S/N:",,"001",,,,"MEDIASTINOSCOPE INST 1",,,,
,20,,1,,0,,,-1,,,"BB074R",,,,,,"Knife Handles-#3",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"MEDIASTINOSCOPE INST 2",,,,
,26,,2,,1,,,-1,,,"BV071R",,,,,,"Retractor Weitlaner  5-1/4"" 3x4 Sharp",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO045",,,,,,,,,,,"S/N:",,"002",,,,"SCOPE BRONCH RIG STORZ  7.5  8.5 2",,,,
,12,,1,,0,,,-1,,,"10314P",,,,,,"Fluvog Adaptor W/Sliding Window Plug and Sealing Cap",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO047",,,,,,,,,,,"S/N:",,"001",,,,"SCOPE ESOPH VID STORZ THO 1",,,,
,6,,1,,0,,,-1,,,"26001M",,,,,,"High Frequency Cautery Cord",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO050",,,,,,,,,,,"S/N:",,"002",,,,"SCOPE MEDIASTIN THORACIC 2",,,,
,7,,1,,0,,,-1,,,"495 NA",,,,,,"Cable Fiberoptic Light  W/Storz End",,,,
,17,,1,,0,,,-1,,,"507454",,,,,,"Aspirating Needle Tip and Guard",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO059",,,,,,,,,,,"S/N:",,"002",,,,"THORACOTOMY PAN 1 2",,,,
,28,,1,,0,,,-1,,,"BC289R",,,,,,"Nelson Metz Scissors Tc 12"" Cvd",,,,
,30,,1,,0,,,-1,,,"54-8023",,,,,,"Scissors Litwak Mitral Valve 11"" Ang Full Cvd",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"THORACOTOMY PAN 1 3",,,,
,16,,2,,1,,,-1,,,"19-5583",,,,,,"Clamp Fine Rt Ang 12""",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"THORACOTOMY PAN 1 4",,,,
,30,,1,,0,,,-1,,,"54-8023",,,,,,"Scissors Litwak Mitral Valve 11"" Ang Full Cvd",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"005",,,,"THORACOTOMY PAN 1 5",,,,
,30,,1,,0,,,-1,,,"54-8023",,,,,,"Scissors Litwak Mitral Valve 11"" Ang Full Cvd",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"006",,,,"THORACOTOMY PAN 1 6",,,,
,23,,2,,1,,,-1,,,"BM038R",,,,,,"Debakey Needle Holder Tc 12"" Del Serr",,,,
,28,,1,,0,,,-1,,,"BC289R",,,,,,"Nelson Metz Scissors Tc 12"" Cvd",,,,
,37,,2,,1,,,-1,,,"BD610R",,,,,,"Forceps Ferris Smith",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"007",,,,"THORACOTOMY PAN 1 7",,,,
,30,,1,,0,,,-1,,,"54-8023",,,,,,"Scissors Litwak Mitral Valve 11"" Ang Full Cvd",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"008",,,,"THORACOTOMY PAN 1 8",,,,
,30,,1,,0,,,-1,,,"54-8023",,,,,,"Scissors Litwak Mitral Valve 11"" Ang Full Cvd",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"009",,,,"THORACOTOMY PAN 1 9",,,,
,39,,2,,1,,,-1,,,"SU2458",,,,,,"Russian Tissue Forceps 14""",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO060",,,,,,,,,,,"S/N:",,"002",,,,"THORACOTOMY PAN 2 2",,,,
,4,,1,,0,,,-1,,,"CH830",,,,,,"Retractor Semb Lg",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"005",,,,"THORACOTOMY PAN 2 5",,,,
,3,,1,,0,,,-1,,,"34-1640",,,,,,"Retractor Semb Sm",,,,
,23,,1,,0,,,-1,,,"34-2102",,,,,,"Rongeur Sauerbrach Dbl Action",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"006",,,,"THORACOTOMY PAN 2 6",,,,
,20,,1,,0,,,-1,,,"BJ072R",,,,,,"Harrington Mixter Clamp 12-1/2""",,,,
,24,,1,,0,,,-1,,,"FB842R",,,,,,"Bailey Rib Spreader/contractor Adult 8""",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO061",,,,,,,,,,,"S/N:",,"001",,,,"DEBRIDEMENT SUPP THORACIC 1",,,,
,2,,1,,0,,,-1,,,"BT238R",,,,,,"Bone Hook",,,,
,3,,1,,0,,,-1,,,"FK505R",,,,,,"Bone File Dbl-end",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO071",,,,,,,,,,,"S/N:",,"001",,,,"SCOPE MEDIASTIN VID WOLF THOR 1",,,,
,4,,1,,0,,,-1,,,"8783.701",,,,,,"Smoke Evacuation Tube",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO084",,,,,,,,,,,"S/N:",,"001",,,,"ESOPHAGECTOMY SUPPLEMENT 1",,,,
,15,,2,,0,,,-2,,,"BM236R",,,,,,"Mayo Hegar Needle Holder 7"" Serr",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ESOPHAGECTOMY SUPPLEMENT 2",,,,
,33,,2,,1,,,-1,,,"BT184R",,,,,,"Cushing Vein Retractor 8"" 10x13mm",,,,
,37,,1,,0,,,-1,,,"505230",,,,,,"Patterson Biopsy Forceps 28cm Elongated Cup 4mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO099",,,,,,,,,,,"S/N:",,"001",,,,"DR JOHNSTONE SPECIALS 1",,,,
,2,,1,,0,,,-1,,,"9009-571",,,,,,"Needle Holder Thoracoscopic Axial Rt Handed Str W/Ratchet 7mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO110",,,,,,,,,,,"S/N:",,"001",,,,"BRYAN DUMON TELESCOPE & CAPS 1",,,,
,8,,2,,0,,,-2,,,"BS2308",,,,,,"Silicone Cap Green 4mm Telescope Hole and 4mm Instrument Hole",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTHO111",,,,,,,,,,,"S/N:",,"001",,,,"BRYAN DUMON RIGID BRONCHOSCOPE  1",,,,
,4,,1,,0,,,-1,,,"BB2401",,,,,,"Metallic Obturator for Single Accessory",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTRA001",,,,,,,,,,,"S/N:",,"001",,,,"BASIC PLASTIC TRAUMA WEST 1",,,,
,17,,2,,1,,,-1,,,"BD512R",,,,,,"Adson Forceps 4-3/4"" W/Teeth Serr",,,,
,23,,4,,3,,,-1,,,"054126",,,,,,"Guthrie Skin Hook 5"" 2-prong 2mm",,,,
,43,,1,,0,,,-1,,,"BC110R",,,,,,"Scissors-Iris-Straight(4.3/8')",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTRA009",,,,,,,,,,,"S/N:",,"001",,,,"MICRO PLASTIC TRAUMA WEST 1",,,,
,7,,1,,0,,,-1,,,"PR804-R",,,,,,"Scissors Iris Cvd Razor Edge",,,,
,13,,4,,3,,,-1,,,"ST-JFL-3",,,,,,"Forceps 13.5cm Str Flat Hdl",,,,
,19,,1,,0,,,-1,,,"N608",,,,,,"Suction Tip 3 Fr",,,,
,22,,1,,0,,,-1,,,"065195",,,,,,"Brachial Approximator 15mm Blade",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTRA012",,,,,,,,,,,"S/N:",,"001",,,,"RETR OMNI BLADE TRAUMA 1",,,,
,12,,1,,0,,,-1,,,"3590",,,,,,"Groin",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTX003",,,,,,,,,,,"S/N:",,"001",,,,"AV GROIN FISTULA 1",,,,
,8,,1,,0,,,-1,,,"638-195",,,,,,"Clamp Satinsky",,,,
,20,,2,,0,,,-2,,,"FB402R",,,,,,"Forceps Debakey 8"" 2mm",,,,
,31,,2,,0,,,-2,,,"137082",,,,,,"Appliers Hemoclip Short",,,,
,32,,2,,0,,,-2,,,"237081",,,,,,"Appliers Clip Horizon Med  8""",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTX004",,,,,,,,,,,"S/N:",,"001",,,,"AV ACCESS 1",,,,
,89,,1,,0,,,-1,,,"MB257",,,,,,"Garrett Vascular  Dilator  8-1/2"" 1mm",,,,
,93,,1,,0,,,-1,,,"MB261",,,,,,"Garrett Vascular Dilator 8-1/2"" 3mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"AV ACCESS 2",,,,
,38,,1,,0,,,-1,,,"7007-452",,,,,,"Scissors  Potts Angled (Castro style)",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"AV ACCESS 3",,,,
,89,,1,,0,,,-1,,,"MB257",,,,,,"Garrett Vascular  Dilator  8-1/2"" 1mm",,,,
,90,,1,,0,,,-1,,,"MB258",,,,,,"Garrett Vascular Dilator 8-1/2"" 1.5mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTX006",,,,,,,,,,,"S/N:",,"001",,,,"BASIC TRANSPLANT PAN 1 1",,,,
,47,,2,,0,,,-2,,,"65-5022",,,,,,"Micro Ring Tip Forceps Tc 9"" Str 1mm (w/ tip protector)",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"BASIC TRANSPLANT PAN 1 2",,,,
,35,,2,,1,,,-1,,,"6006-120",,,,,,"Needle Holder Jacobson Micro Round Handle Castro 8-1/4""",,,,
,,,,,,,,,,,,,,,,,,,,,
,69,,2,,1,,,-1,,,"353-110",,,,,,"Clamp Bulldogs Cvd. Med.",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"BASIC TRANSPLANT PAN 1 4",,,,
,66,,2,,0,,,-2,,,"351560",,,,,,"Angled Stony Cannulas",,,,
,67,,2,,0,,,-2,,,"HY12155",,,,,,"Webster Cannula Cvd",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTX008",,,,,,,,,,,"S/N:",,"001",,,,"BASIC TRANSPLANT PAN 3 1",,,,
,18,,1,,0,,,-1,,,"638-197",,,,,,"Clamp Satinsky Med.",,,,
,19,,1,,0,,,-1,,,"35-4000",,,,,,"Clamp Satinsky Lg",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"BASIC TRANSPLANT PAN 3 2",,,,
,28,,1,,0,,,-1,,,"MB257",,,,,,"Garrett Vascular  Dilator  8-1/2"" 1mm",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"BASIC TRANSPLANT PAN 3 4",,,,
,24,,2,,0,,,-2,,,"NL 1950",,,,,,"Suction Tips Adson",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTX019",,,,,,,,,,,"S/N:",,"001",,,,"RETR BALFOUR W/X-LONG ARMS 22"" PERFUSION 1",,,,
,2,,1,,0,,,-1,,,"50-8067",,,,,,"Retractor Sternal",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTX031",,,,,,,,,,,"S/N:",,"001",,,,"RETR CODMAN 19"" CLAW FOOT 1",,,,
,3,,1,,0,,,-1,,,"SP01250",,,,,,"Sternal Retr Codman",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTX037",,,,,,,,,,,"S/N:",,"001",,,,"DR CRONIN SPECIALS TX 1",,,,
,5,,2,,1,,,-1,,,"3003-908",,,,,,"Forceps Legacy Micro  W/Tip Protector",,,,
,11,,4,,3,,,-1,,,"CH2483",,,,,,"Needle Holder Debakey   10-1/2""",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"WTX050",,,,,,,,,,,"S/N:",,"001",,,,"LIVER SET PAN 1 1",,,,
,11,,2,,1,,,-1,,,"464-715",,,,,,"Scissors Metz Gold Handle Cvd 7""",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"LIVER SET PAN 1 2",,,,
,7,,1,,0,,,-1,,,"38-1085",,,,,,"Hook Nerve",,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"LIVER SET PAN 1 3",,,,
,11,,2,,1,,,-1,,,"464-715",,,,,,"Scissors Metz Gold Handle Cvd 7""",,,,
